att1,att2,att3,att4,class
0.132394,0.329148,0.273471,0.139483,0
0.823705,0.035191,0.145031,0.62024,1
0.108846,0.230769,0.137845,0.415774,0
0.336767,0.660893,0.430635,0.408755,0
0.208155,0.974717,0.180468,0.845225,0
0.791073,0.707273,0.138125,0.902321,1
0.909815,0.629215,0.185925,0.163672,1
0.792069,0.656279,0.787478,0.735337,1
0.930816,0.995798,0.745966,0.055815,0
0.319384,0.019252,0.865401,0.842742,1
0.946203,0.802938,0.152098,0.874532,1
0.951712,0.39488,0.711696,0.79241,1
0.666361,0.40811,0.429744,0.946434,1
0.668412,0.749598,0.182036,0.577279,0
0.536329,0.128702,0.283176,0.99821,1
0.307531,0.493911,0.071008,0.915746,0
0.023616,0.930921,0.658637,0.225144,0
0.227898,0.357481,0.443014,0.783619,0
0.97188,0.600489,0.410539,0.843255,1
0.571766,0.307869,0.51125,0.232931,1
0.720982,0.264236,0.028459,0.321011,1
0.431678,0.273533,0.725488,0.748752,1
0.362881,0.427056,0.18282,0.124371,0
0.749772,0.429459,0.19511,0.123679,1
0.882766,0.392214,0.516883,0.633359,1
0.384223,0.992642,0.415654,0.864787,0
0.096587,0.039941,0.056358,0.104521,1
0.183165,0.941135,0.957655,0.706276,0
0.36494,0.278272,0.159649,0.294469,1
0.232708,0.207656,0.600472,0.793438,1
0.788319,0.30975,0.147659,0.043212,1
0.380888,0.07084,0.588045,0.464244,1
0.49518,0.191988,0.673694,0.755367,1
0.47562,0.377398,0.14667,0.470357,1
0.929453,0.995979,0.758691,0.127186,0
0.974195,0.000335,0.480582,0.482064,1
0.607723,0.31897,0.191181,0.254118,1
0.92277,0.457212,0.156253,0.104842,1
0.9426,0.807932,0.071798,0.407759,1
0.773055,0.590751,0.08401,0.552264,1
0.181008,0.663228,0.968044,0.492096,0
0.318388,0.567565,0.88262,0.523986,0
0.809952,0.22942,0.561274,0.406517,1
0.93917,0.229948,0.82635,0.987116,1
0.783105,0.050264,0.792911,0.889606,1
0.730877,0.447266,0.811976,0.672092,1
0.27559,0.766091,0.427933,0.045994,0
0.614211,0.46225,0.724804,0.514708,1
0.124628,0.789554,0.557414,0.572221,0
0.329116,0.315416,0.977341,0.956463,1
0.410046,0.851202,0.027544,0.239707,0
0.642237,0.06987,0.23479,0.897292,1
0.493133,0.277157,0.192449,0.867067,1
0.679601,0.934532,0.437948,0.077812,0
0.538886,0.411796,0.646669,0.802659,1
0.104172,0.774191,0.757751,0.70069,0
0.874413,0.720999,0.119546,0.412888,1
0.429241,0.416491,0.593776,0.590894,0
0.143527,0.786582,0.373072,0.453969,0
0.546235,0.172959,0.17847,0.797823,1
0.640815,0.594071,0.216995,0.564971,1
0.35099,0.292113,0.91402,0.322231,1
0.557571,0.481439,0.449181,0.773561,1
0.6854,0.219093,0.99107,0.856943,1
0.849917,0.033571,0.165087,0.147378,1
0.049817,0.568617,0.308375,0.360298,0
0.291781,0.979601,0.969405,0.581099,0
0.840954,0.025085,0.707945,0.092958,1
0.726573,0.598612,0.988102,0.071282,1
0.30854,0.52868,0.516863,0.678053,0
0.947086,0.695748,0.982074,0.681888,1
0.936353,0.288873,0.634577,0.425729,1
0.638066,0.870393,0.162055,0.61739,0
0.979755,0.262829,0.939124,0.990172,1
0.6864,0.335078,0.552866,0.643317,1
0.556482,0.919195,0.334276,0.504635,0
0.509226,0.374369,0.075267,0.212842,1
0.981363,0.349651,0.996832,0.672967,1
0.818536,0.333316,0.352306,0.977538,1
0.399603,0.345244,0.973084,0.924768,1
0.964737,0.425713,0.719179,0.288452,1
0.54512,0.622311,0.58127,0.067889,0
0.570688,0.257446,0.252221,0.51533,1
0.306284,0.2799,0.457763,0.205571,1
0.471852,0.066524,0.758012,0.338849,1
0.683994,0.068361,0.754855,0.827711,1
0.063738,0.241615,0.001456,0.633648,0
0.91898,0.043654,0.44733,0.853751,1
0.261089,0.855597,0.546544,0.078503,0
0.325159,0.598815,0.853072,0.412881,0
0.220409,0.026735,0.131515,0.629254,1
0.331778,0.186616,0.033748,0.519689,1
0.369836,0.322999,0.612215,0.413536,1
0.043651,0.747234,0.465332,0.365326,0
0.409382,0.218448,0.621154,0.204461,1
0.968151,0.581286,0.203637,0.634088,1
0.880768,0.06476,0.242633,0.988781,1
0.945689,0.577086,0.547527,0.443948,1
0.874504,0.292207,0.217706,0.268498,1
0.860048,0.563264,0.556279,0.463242,1
0.973934,0.299118,0.37407,0.461671,1
0.862618,0.676425,0.645453,0.796295,1
0.483435,0.795838,0.263817,0.616822,0
0.890045,0.456003,0.186563,0.024303,1
0.086895,0.779442,0.59503,0.433232,0
0.369059,0.918276,0.499519,0.810901,0
0.871448,0.415002,0.396511,0.561614,1
0.917165,0.626764,0.389844,0.549676,1
0.339621,0.19743,0.542771,0.291918,1
0.370094,0.382943,0.691682,0.299783,0
0.495288,0.241545,0.196943,0.560387,1
0.496493,0.079741,0.243932,0.85207,1
0.196146,0.569062,0.817939,0.683103,0
0.827183,0.405662,0.91228,0.383155,1
0.894055,0.382008,0.382985,0.436139,1
0.960363,0.727596,0.242486,0.280617,1
0.38075,0.223625,0.022817,0.088424,1
0.358968,0.814318,0.558841,0.28823,0
0.379021,0.709264,0.713397,0.095443,0
0.650608,0.971667,0.471324,0.848644,0
0.744065,0.037066,0.41927,0.744271,1
0.862465,0.011377,0.605576,0.030428,1
0.908534,0.860599,0.508606,0.631714,0
0.043784,0.492013,0.147056,0.00544,0
0.430429,0.989297,0.023539,0.456027,0
0.539422,0.238936,0.963583,0.170954,1
0.993782,0.099927,0.001587,0.198603,1
0.723529,0.437357,0.832474,0.046054,1
0.413044,0.002551,0.562714,0.852522,1
0.852664,0.745812,0.516695,0.87386,1
0.50152,0.686571,0.906057,0.796504,0
0.676134,0.218794,0.04667,0.037788,1
0.748572,0.037936,0.270421,0.195363,1
0.417353,0.179647,0.297541,0.1651,1
0.411217,0.178744,0.010377,0.485784,1
0.846878,0.289447,0.68277,0.507438,1
0.525345,0.331181,0.432267,0.86791,1
0.464945,0.22335,0.956169,0.656614,1
0.949149,0.062906,0.463733,0.381821,1
0.914752,0.503228,0.463752,0.015864,1
0.01839,0.241899,0.651308,0.604981,0
0.436449,0.999908,0.975616,0.538494,0
0.770936,0.848071,0.045965,0.480995,0
0.21507,0.206399,0.100697,0.191265,1
0.354247,0.335805,0.477354,0.596189,1
0.816496,0.254994,0.350697,0.287838,1
0.603554,0.525433,0.047553,0.827154,1
0.659345,0.054302,0.164634,0.81053,1
0.601561,0.344396,0.796845,0.731131,1
0.089485,0.162005,0.749997,0.065814,0
0.653089,0.421886,0.480213,0.237611,1
0.207965,0.034287,0.719864,0.292662,1
0.969998,0.339672,0.438466,0.093852,1
0.64204,0.878963,0.529916,0.413945,0
0.05915,0.25897,0.531241,0.169368,0
0.450379,0.361808,0.123461,0.04818,1
0.237087,0.512863,0.647855,0.170816,0
0.873846,0.682877,0.29188,0.111531,1
0.539729,0.003594,0.746498,0.458351,1
0.812426,0.004334,0.586547,0.619537,1
0.971026,0.537761,0.002163,0.617631,1
0.147206,0.077813,0.431021,0.164561,1
0.194622,0.962795,0.889889,0.223991,0
0.945842,0.760442,0.283244,0.816435,1
0.420049,0.229277,0.319113,0.686255,1
0.618625,0.380753,0.659014,0.248177,1
0.997299,0.859216,0.512092,0.021022,0
0.040256,0.784126,0.509252,0.893285,0
0.45861,0.416791,0.378012,0.508414,1
0.851976,0.853494,0.909389,0.15743,0
0.438283,0.40708,0.231235,0.246678,1
0.428657,0.108783,0.890833,0.048384,1
0.179342,0.006657,0.375903,0.143963,1
0.665458,0.930237,0.955449,0.230318,0
0.468562,0.386968,0.626272,0.712775,1
0.637785,0.421596,0.058576,0.069383,1
0.352199,0.075848,0.706459,0.147002,1
0.15377,0.927719,0.076392,0.417998,0
0.247915,0.447753,0.27487,0.597502,0
0.889522,0.414574,0.063542,0.658713,1
0.080433,0.961446,0.838615,0.803885,0
0.865293,0.344872,0.268694,0.100702,1
0.623537,0.489744,0.264959,0.380438,1
0.245999,0.220498,0.169725,0.061228,1
0.546339,0.738847,0.708295,0.968842,0
0.365787,0.337707,0.629125,0.029783,1
0.99299,0.595475,0.475935,0.539504,1
0.579002,0.136826,0.153958,0.645351,1
0.493653,0.44199,0.903556,0.473545,1
0.905231,0.031907,0.193053,0.70796,1
0.324953,0.065432,0.541362,0.790367,1
0.022513,0.083299,0.274702,0.642367,0
0.033954,0.037708,0.530574,0.537485,0
0.367399,0.834569,0.708164,0.905322,0
0.75953,0.643419,0.311624,0.919199,1
0.114922,0.759894,0.781241,0.826507,0
0.809604,0.095971,0.461336,0.482565,1
0.836056,0.271593,0.090819,0.751885,1
0.907661,0.525206,0.755341,0.819244,1
0.394014,0.137876,0.013461,0.870855,1
0.534382,0.479433,0.833122,0.686426,1
0.665892,0.794153,0.983067,0.979536,0
0.360466,0.338346,0.65264,0.757671,1
0.677225,0.940572,0.748052,0.464966,0
0.631863,0.046573,0.111238,0.099129,1
0.399183,0.42287,0.811067,0.784719,0
0.417092,0.21791,0.103138,0.703812,1
0.329731,0.041242,0.745781,0.916069,1
0.341969,0.091468,0.801142,0.277361,1
0.676367,0.395221,0.790816,0.326521,1
0.839637,0.124406,0.445086,0.241473,1
0.907461,0.740058,0.247484,0.302561,1
0.78945,0.290441,0.33213,0.019615,1
0.599178,0.84539,0.652406,0.083212,0
0.612576,0.847073,0.199167,0.198717,0
0.357564,0.231343,0.04817,0.781911,1
0.58589,0.25449,0.176908,0.36578,1
0.515256,0.191355,0.886282,0.876456,1
0.653137,0.413905,0.221618,0.981241,1
0.590644,0.88854,0.530281,0.774361,0
0.252793,0.069581,0.00164,0.010413,1
0.957391,0.734685,0.485405,0.367817,1
0.688567,0.043416,0.09518,0.07449,1
0.521756,0.40555,0.487359,0.712144,1
0.291145,0.544147,0.209713,0.888058,0
0.71094,0.997512,0.93944,0.754922,0
0.51061,0.639772,0.397781,0.153882,0
0.50914,0.074022,0.077043,0.360412,1
0.883432,0.195108,0.217599,0.057558,1
0.939126,0.178886,0.565058,0.504601,1
0.856411,0.26834,0.479886,0.058412,1
0.451689,0.350985,0.272369,0.719372,1
0.124188,0.82285,0.403522,0.353293,0
0.625295,0.648059,0.829682,0.536688,0
0.728757,0.324277,0.909688,0.159737,1
0.729082,0.354075,0.759749,0.389247,1
0.914513,0.364966,0.88603,0.561716,1
0.640875,0.500746,0.903702,0.956469,1
0.100243,0.018043,0.347397,0.321371,1
0.466304,0.342996,0.384954,0.260988,1
0.781186,0.613978,0.756078,0.865991,1
0.644329,0.280048,0.2186,0.343713,1
0.159113,0.09023,0.169951,0.072413,1
0.632387,0.573308,0.762917,0.132146,1
0.982389,0.222914,0.04652,0.572092,1
0.567604,0.731429,0.785257,0.841939,0
0.089067,0.502833,0.775305,0.140175,0
0.604213,0.496437,0.2269,0.499276,1
0.521599,0.509893,0.687162,0.932882,0
0.943339,0.316387,0.589062,0.49706,1
0.056271,0.699812,0.343204,0.654838,0
0.832511,0.59102,0.306555,0.909683,1
0.21178,0.300713,0.206304,0.459516,0
0.612817,0.847856,0.289623,0.307493,0
0.874526,0.966314,0.803064,0.563865,0
0.650103,0.2664,0.508951,0.599582,1
0.681073,0.094928,0.398924,0.520747,1
0.96106,0.650763,0.785342,0.535508,1
0.337967,0.729997,0.676619,0.032603,0
0.661679,0.243962,0.908588,0.087301,1
0.162607,0.141388,0.475015,0.275393,1
0.473962,0.274101,0.352212,0.685015,1
0.604886,0.197332,0.212642,0.53847,1
0.975161,0.634589,0.790767,0.869831,1
0.380695,0.78214,0.562514,0.816163,0
0.327685,0.070405,0.522831,0.989027,1
0.785637,0.339842,0.359392,0.603803,1
0.744692,0.293908,0.341393,0.634412,1
0.502584,0.665171,0.448193,0.880229,0
0.579821,0.30088,0.154156,0.178411,1
0.233092,0.092902,0.198027,0.824631,1
0.472616,0.104345,0.732877,0.658397,1
0.980164,0.175925,0.770857,0.516298,1
0.87987,0.107793,0.880837,0.902955,1
0.285782,0.110244,0.099455,0.319644,1
0.857308,0.245941,0.440151,0.485234,1
0.769001,0.941161,0.230211,0.345627,0
0.576535,0.053501,0.757406,0.866616,1
0.572517,0.562811,0.960158,0.963988,0
0.5095,0.94763,0.84486,0.711211,0
0.071806,0.024091,0.948828,0.97025,1
0.699031,0.449361,0.953243,0.698044,1
0.247714,0.557474,0.614295,0.717663,0
0.335995,0.002676,0.248352,0.147924,1
0.720537,0.129697,0.868052,0.689055,1
0.146638,0.747191,0.144319,0.915501,0
0.83898,0.065484,0.921329,0.622873,1
0.972613,0.432248,0.599469,0.445137,1
0.724861,0.605881,0.303518,0.42527,1
0.072301,0.656418,0.829978,0.933899,0
0.555738,0.063226,0.449466,0.518997,1
0.481772,0.854555,0.684228,0.727444,0
0.092108,0.486458,0.177561,0.751157,0
0.926341,0.403524,0.636863,0.367085,1
0.21317,0.180585,0.001539,0.115557,1
0.7438,0.36701,0.923654,0.217058,1
0.674562,0.496965,0.635417,0.794481,1
0.765755,0.080806,0.05076,0.607548,1
0.33263,0.998579,0.432675,0.835013,0
0.869446,0.272262,0.175677,0.716327,1
0.901459,0.263529,0.443604,0.333241,1
0.382941,0.154554,0.150439,0.565455,1
0.730109,0.934509,0.927694,0.640581,0
0.871663,0.49129,0.986613,0.987761,1
0.079162,0.467604,0.794656,0.052389,0
0.575338,0.212464,0.060732,0.32414,1
0.253489,0.037087,0.499412,0.295927,1
0.722319,0.496366,0.364647,0.611039,1
0.856066,0.68861,0.76676,0.708071,1
0.994968,0.184466,0.047601,0.978853,1
0.709153,0.978852,0.693837,0.113852,0
0.959888,0.15842,0.602337,0.552251,1
0.41318,0.806368,0.810871,0.485173,0
0.502182,0.28623,0.411181,0.877555,1
0.200742,0.03159,0.857915,0.951994,1
0.673,0.153448,0.899851,0.804077,1
0.764158,0.256287,0.671765,0.825773,1
0.453498,0.739748,0.108891,0.900991,0
0.777965,0.010296,0.385961,0.158276,1
0.908139,0.528779,0.642219,0.908879,1
0.602365,0.050063,0.920413,0.408741,1
0.919018,0.556687,0.632214,0.659421,1
0.907832,0.600451,0.560692,0.156866,1
0.316554,0.755197,0.447949,0.497959,0
0.932832,0.148498,0.957801,0.625051,1
0.370787,0.915632,0.038507,0.581185,0
0.898094,0.225043,0.918609,0.2187,1
0.926982,0.638494,0.595107,0.715837,1
0.870235,0.506256,0.875928,0.725654,1
0.25817,0.855552,0.304426,0.332274,0
0.744432,0.087589,0.949179,0.748314,1
0.094742,0.464214,0.44488,0.988827,0
0.415831,0.345289,0.200796,0.936732,1
0.803195,0.511068,0.514727,0.871713,1
0.347124,0.303025,0.270412,0.453005,1
0.179143,0.126827,0.864059,0.387732,1
0.680965,0.198965,0.636436,0.951027,1
0.539518,0.876873,0.390125,0.557223,0
0.305862,0.190891,0.344675,0.092456,1
0.551134,0.410544,0.534484,0.113816,1
0.095146,0.506884,0.38888,0.93146,0
0.985438,0.32462,0.895961,0.221631,1
0.284172,0.032721,0.536731,0.861195,1
0.740404,0.438789,0.400013,0.543038,1
0.989384,0.625138,0.458848,0.326935,1
0.949201,0.737607,0.327389,0.038103,1
0.596222,0.363804,0.308882,0.330562,1
0.186656,0.394393,0.096485,0.979676,0
0.238145,0.176852,0.332275,0.631985,1
0.737761,0.23089,0.865927,0.328723,1
0.246062,0.454685,0.702695,0.543281,0
0.975013,0.035678,0.065927,0.820463,1
0.648819,0.383369,0.368771,0.947117,1
0.32729,0.478045,0.678731,0.378453,0
0.580467,0.658467,0.919966,0.845647,0
0.81754,0.272181,0.156399,0.617501,1
0.706621,0.068394,0.590739,0.870853,1
0.728192,0.752035,0.360396,0.162505,0
0.430837,0.654415,0.047973,0.924452,0
0.556952,0.181745,0.834215,0.872564,1
0.87714,0.397806,0.694056,0.539419,1
0.563205,0.100439,0.034842,0.37066,1
0.708131,0.187717,0.58093,0.61561,1
0.485397,0.873222,0.929209,0.483142,0
0.274108,0.219734,0.316463,0.577339,1
0.057985,0.428639,0.066947,0.092206,0
0.683239,0.713936,0.022543,0.421771,0
0.943291,0.835948,0.053248,0.261825,0
0.480266,0.278332,0.308842,0.059977,1
0.164771,0.10253,0.272003,0.605091,1
0.672409,0.087113,0.603188,0.148213,1
0.14383,0.714572,0.111562,0.043663,0
0.33499,0.333531,0.35585,0.094569,0
0.744973,0.841017,0.064089,0.867082,0
0.777271,0.636817,0.462657,0.015737,1
0.029256,0.703838,0.639265,0.29645,0
0.603354,0.52499,0.971724,0.034819,1
0.497465,0.00764,0.354862,0.20318,1
0.845145,0.357532,0.338198,0.220689,1
0.548332,0.193363,0.965436,0.948407,1
0.285984,0.073232,0.620298,0.304817,1
0.932935,0.493553,0.101748,0.333511,1
0.330694,0.812248,0.213117,0.443353,0
0.816039,0.324427,0.594673,0.164613,1
0.795971,0.07085,0.744873,0.407726,1
0.817292,0.433706,0.594042,0.198017,1
0.391745,0.28643,0.092827,0.381889,1
0.066319,0.791216,0.423172,0.995954,0
0.993918,0.060581,0.08735,0.546694,1
0.703121,0.288947,0.140527,0.766423,1
0.885088,0.275829,0.265474,0.070575,1
0.769476,0.140931,0.505028,0.336408,1
0.449527,0.338389,0.296239,0.880774,1
0.465875,0.355494,0.762808,0.812264,1
0.575462,0.380239,0.385096,0.279455,1
0.539881,0.072954,0.420245,0.344565,1
0.438688,0.169219,0.391133,0.287918,1
0.048986,0.004058,0.011461,0.176372,1
0.342496,0.897976,0.767603,0.037188,0
0.339849,0.082585,0.721908,0.499297,1
0.40798,0.215803,0.25152,0.282883,1
0.430133,0.099036,0.392923,0.293907,1
0.671523,0.409972,0.652418,0.593667,1
0.172845,0.011213,0.96717,0.774716,1
0.494431,0.341597,0.955284,0.539026,1
0.72986,0.110828,0.64366,0.939293,1
0.936644,0.243528,0.982053,0.49317,1
0.756862,0.695017,0.925964,0.878698,0
0.911435,0.446854,0.375378,0.895956,1
0.707304,0.083682,0.992614,0.32972,1
0.424601,0.323219,0.636274,0.709974,1
0.461861,0.42324,0.015059,0.440068,1
0.514606,0.028526,0.941551,0.12245,1
0.838693,0.638232,0.270351,0.634058,1
0.458304,0.212286,0.687222,0.846035,1
0.517756,0.251588,0.958242,0.055095,1
0.452052,0.147504,0.683516,0.067176,1
0.833645,0.375643,0.794023,0.030763,1
0.284861,0.67184,0.891007,0.721366,0
0.391411,0.549479,0.447962,0.712516,0
0.151799,0.673212,0.621659,0.502603,0
0.842311,0.435116,0.894596,0.287895,1
0.199382,0.182936,0.986336,0.193554,1
0.490816,0.185609,0.819246,0.70783,1
0.002044,0.814114,0.638964,0.83871,0
0.30468,0.880048,0.440964,0.023067,0
0.797458,0.471001,0.335468,0.806185,1
0.18211,0.763259,0.263337,0.832269,0
0.494826,0.160958,0.643464,0.073712,1
0.960514,0.017865,0.171935,0.083947,1
0.015388,0.585657,0.710276,0.004388,0
0.896369,0.979921,0.847909,0.125961,0
0.725981,0.052862,0.402555,0.499185,1
0.337896,0.085111,0.968779,0.887391,1
0.211289,0.554488,0.153745,0.8441,0
0.28877,0.168463,0.903103,0.488116,1
0.562161,0.493427,0.982486,0.812992,1
0.569495,0.253079,0.727694,0.36586,1
0.443116,0.991454,0.0539,0.298004,0
0.217387,0.152324,0.430576,0.132619,1
0.306817,0.128551,0.139346,0.299312,1
0.183768,0.561237,0.237828,0.430473,0
0.213606,0.412401,0.239199,0.913599,0
0.682925,0.522582,0.671074,0.467709,1
0.053262,0.101818,0.213258,0.846626,0
0.98177,0.595123,0.860838,0.047991,1
0.465899,0.402081,0.941811,0.34542,1
0.098939,0.626436,0.531986,0.050151,0
0.867188,0.757068,0.993438,0.653911,1
0.524876,0.339982,0.147483,0.397654,1
0.123106,0.879522,0.935163,0.28687,0
0.044034,0.064098,0.592929,0.227086,0
0.906236,0.179851,0.117836,0.080045,1
0.401436,0.733586,0.523843,0.216619,0
0.749142,0.468946,0.169063,0.664647,1
0.657217,0.214246,0.577411,0.148376,1
0.096731,0.070886,0.080237,0.404098,1
0.435843,0.265404,0.563919,0.610744,1
0.157423,0.820449,0.637021,0.955983,0
0.417395,0.620431,0.785677,0.217327,0
0.503451,0.1784,0.062796,0.223015,1
0.486641,0.053658,0.554332,0.992119,1
0.749537,0.34293,0.145873,0.821894,1
0.849879,0.534436,0.668483,0.942679,1
0.354161,0.299941,0.460286,0.015788,1
0.483157,0.930742,0.235021,0.532631,0
0.906158,0.488607,0.342021,0.703347,1
0.548151,0.169556,0.799195,0.737565,1
0.52792,0.387072,0.769648,0.929157,1
0.618345,0.063944,0.739187,0.924315,1
0.571073,0.534003,0.333053,0.422937,1
0.05772,0.77395,0.258285,0.545815,0
0.577118,0.508756,0.044794,0.336944,1
0.717963,0.174832,0.389899,0.156628,1
0.083428,0.942151,0.796941,0.433523,0
0.708236,0.385718,0.298486,0.402798,1
0.695688,0.721092,0.660723,0.873363,0
0.8689,0.816895,0.067865,0.809146,0
0.720628,0.86348,0.770565,0.424723,0
0.659494,0.920554,0.227647,0.777128,0
0.166988,0.293818,0.552984,0.594982,0
0.029589,0.214912,0.000886,0.863713,0
0.428387,0.506421,0.355977,0.3065,0
0.950249,0.342069,0.061676,0.416253,1
0.486508,0.246349,0.765962,0.114027,1
0.216822,0.881555,0.486138,0.406576,0
0.794388,0.657262,0.701394,0.147135,1
0.885231,0.343507,0.861078,0.848004,1
0.309852,0.05963,0.098285,0.30539,1
0.931329,0.253513,0.962487,0.750898,1
0.624086,0.531536,0.620118,0.46705,1
0.357695,0.342892,0.679792,0.06101,1
0.970318,0.221557,0.524944,0.961044,1
0.226829,0.326299,0.937601,0.324739,0
0.098971,0.127222,0.197744,0.310544,0
0.835097,0.156438,0.819515,0.171517,1
0.548676,0.793453,0.456831,0.940914,0
0.174913,0.490405,0.554292,0.886585,0
0.453278,0.921277,0.787134,0.304617,0
0.279192,0.12149,0.283217,0.961554,1
0.057584,0.064041,0.13196,0.700079,0
0.068209,0.692362,0.930486,0.008038,0
0.771292,0.634022,0.04358,0.284413,1
0.846083,0.693997,0.295502,0.120046,1
0.767546,0.625509,0.43763,0.477041,1
0.598629,0.657778,0.232349,0.462337,0
0.212597,0.440991,0.054298,0.238854,0
0.621019,0.004752,0.525788,0.71331,1
0.573447,0.262923,0.176586,0.105399,1
0.905036,0.498474,0.385237,0.313366,1
0.586217,0.359539,0.434732,0.662936,1
0.906422,0.5221,0.137251,0.369475,1
0.827862,0.440871,0.363451,0.040624,1
0.937442,0.14772,0.295591,0.181389,1
0.016906,0.26021,0.744391,0.491124,0
0.958403,0.704011,0.337249,0.533148,1
0.639697,0.339949,0.92198,0.082909,1
0.249184,0.707648,0.144758,0.669517,0
0.853839,0.147073,0.429072,0.49027,1
0.369512,0.854246,0.052677,0.374697,0
0.902872,0.429251,0.036629,0.496956,1
0.959869,0.063081,0.360648,0.83462,1
0.35011,0.286411,0.14497,0.720126,1
0.805023,0.654203,0.179921,0.142515,1
0.662199,0.048559,0.317114,0.632948,1
0.32773,0.101496,0.47122,0.586358,1
0.797374,0.853756,0.633761,0.791501,0
0.617192,0.822697,0.374567,0.760632,0
0.763041,0.128645,0.565427,0.733222,1
0.630044,0.686551,0.374535,0.581388,0
0.645439,0.145102,0.795312,0.461799,1
0.419891,0.095083,0.37446,0.418429,1
0.677953,0.210149,0.317007,0.399942,1
0.96144,0.599574,0.846937,0.085311,1
0.64542,0.369875,0.592516,0.395389,1
0.140636,0.922128,0.192827,0.298461,0
0.647031,0.291484,0.6495,0.723507,1
0.559385,0.769244,0.269757,0.369312,0
0.966465,0.406994,0.846269,0.457565,1
0.720165,0.099096,0.288012,0.278541,1
0.786249,0.934421,0.829977,0.001353,0
0.108585,0.587712,0.293427,0.00194,0
0.011905,0.370946,0.253064,0.283316,0
0.781627,0.695484,0.259958,0.052655,1
0.097268,0.45485,0.728287,0.06551,0
0.882954,0.108314,0.392572,0.275014,1
0.596745,0.066677,0.656317,0.802952,1
0.431933,0.182927,0.309208,0.523653,1
0.880969,0.416506,0.176631,0.846116,1
0.617072,0.553865,0.621985,0.098389,1
0.902704,0.659892,0.544175,0.04385,1
0.989459,0.565631,0.850396,0.7106,1
0.828263,0.522468,0.742843,0.253279,1
0.533685,0.106652,0.178117,0.836363,1
0.840431,0.577087,0.778006,0.140598,1
0.896151,0.538604,0.918999,0.74229,1
0.417775,0.892941,0.545979,0.804385,0
0.50068,0.438104,0.987903,0.607299,1
0.748674,0.631524,0.918662,0.539645,1
0.642075,0.809943,0.5387,0.938008,0
0.485283,0.181299,0.447377,0.22214,1
0.331108,0.27766,0.791397,0.932793,1
0.469511,0.044909,0.243092,0.366569,1
0.819455,0.186373,0.535657,0.760839,1
0.480817,0.291859,0.902765,0.603838,1
0.830158,0.394206,0.834196,0.885583,1
0.989008,0.335739,0.929711,0.067559,1
0.599608,0.43354,0.637124,0.745259,1
0.919326,0.710069,0.236215,0.908681,1
0.765214,0.495449,0.318562,0.226561,1
0.783368,0.391334,0.931788,0.784702,1
0.42333,0.381046,0.038374,0.654886,1
0.206318,0.54162,0.440286,0.832863,0
0.453562,0.181811,0.864642,0.449841,1
0.269772,0.815891,0.989172,0.517506,0
0.20237,0.617972,0.926962,0.165518,0
0.122281,0.551185,0.385945,0.674938,0
0.083004,0.789647,0.932705,0.402879,0
0.837751,0.664338,0.976143,0.434882,1
0.895654,0.009415,0.726948,0.297671,1
0.128971,0.745284,0.392372,0.370682,0
0.493243,0.603945,0.091408,0.442277,0
0.376542,0.382921,0.586707,0.312914,0
0.682339,0.268696,0.492801,0.079975,1
0.356194,0.699866,0.275777,0.590478,0
0.781013,0.315956,0.722511,0.977596,1
0.733447,0.075658,0.320557,0.084207,1
0.310547,0.955068,0.355354,0.442586,0
0.849753,0.66829,0.295545,0.644358,1
0.099612,0.456744,0.256494,0.131734,0
0.538938,0.399938,0.934329,0.056539,1
0.910444,0.469373,0.123158,0.857334,1
0.852345,0.033561,0.360983,0.474271,1
0.732134,0.95776,0.784567,0.029909,0
0.832667,0.571295,0.711502,0.831968,1
0.795272,0.46655,0.98497,0.760662,1
0.728706,0.365764,0.59021,0.450528,1
0.68898,0.181936,0.046573,0.481013,1
0.566141,0.2822,0.55168,0.374562,1
0.268351,0.032162,0.451396,0.970252,1
0.989103,0.429558,0.682926,0.747062,1
0.427193,0.53749,0.156411,0.39099,0
0.834628,0.504866,0.282794,0.960321,1
0.295659,0.806773,0.355597,0.170879,0
0.906891,0.714205,0.296822,0.97504,1
0.156701,0.411177,0.787212,0.5284,0
0.36848,0.276762,0.765771,0.216487,1
0.777595,0.056636,0.233547,0.40981,1
0.868547,0.646125,0.322163,0.794414,1
0.502449,0.273733,0.252962,0.134545,1
0.982637,0.205834,0.039779,0.830929,1
0.804685,0.358766,0.892505,0.719765,1
0.980813,0.856494,0.998104,0.847493,0
0.978764,0.124039,0.181007,0.994931,1
0.972247,0.397501,0.086206,0.296605,1
0.775126,0.628367,0.706937,0.995981,1
0.121312,0.564172,0.986235,0.951899,0
0.691329,0.42798,0.872474,0.947511,1
0.96162,0.936114,0.222149,0.741966,0
0.078109,0.623499,0.786889,0.068168,0
0.909831,0.295915,0.548277,0.668001,1
0.579521,0.095152,0.897349,0.214307,1
0.78617,0.239097,0.116593,0.655904,1
0.906214,0.345884,0.120828,0.18198,1
0.055647,0.84457,0.58538,0.143567,0
0.184997,0.997169,0.685706,0.741701,0
0.061699,0.339901,0.511428,0.035426,0
0.207885,0.376226,0.144993,0.778798,0
0.381559,0.282232,0.687653,0.416336,1
0.467595,0.327798,0.778569,0.043925,1
0.137349,0.870763,0.427801,0.774319,0
0.34148,0.144114,0.403916,0.233523,1
0.824049,0.956689,0.464004,0.20825,0
0.344916,0.470848,0.283854,0.725296,0
0.990468,0.245566,0.374648,0.597149,1
